#id	length	GC	avg.qual	sample
SRR23295635.17744	1482	57.29	39.52	SRR23295635
SRR23295635.17745	1448	50.48	30.15	SRR23295635
SRR23295635.17746	1454	55.36	35.52	SRR23295635
SRR23295635.17747	1446	57.61	35.03	SRR23295635
SRR23295635.17748	1483	49.43	37.30	SRR23295635
SRR23295635.17749	1392	52.30	93.00	SRR23295635
SRR23295635.17750	1465	50.44	24.55	SRR23295635
SRR23295635.17751	1424	55.69	81.24	SRR23295635
SRR23295635.17752	1396	54.37	20.37	SRR23295635
SRR23295635.17753	1458	58.23	39.65	SRR23295635
SRR23295635.17754	1743	43.55	29.29	SRR23295635
SRR23295635.17755	1449	56.94	42.38	SRR23295635
SRR23295635.17756	1430	56.78	27.83	SRR23295635
SRR23295635.17757	1480	49.80	24.18	SRR23295635
SRR23295635.17758	1427	51.79	31.67	SRR23295635
SRR23295635.17759	1421	54.05	39.54	SRR23295635
SRR23295635.17760	1459	52.84	20.94	SRR23295635
SRR23295635.17761	1482	49.53	81.22	SRR23295635
SRR23295635.17762	1536	50.13	92.82	SRR23295635
SRR23295635.17763	1460	55.68	20.23	SRR23295635
SRR23295635.17764	1424	50.49	83.06	SRR23295635
SRR23295635.17765	1504	56.38	70.11	SRR23295635
SRR23295635.17766	1513	56.25	22.08	SRR23295635
SRR23295635.17767	1446	54.91	52.96	SRR23295635
SRR23295635.17768	1490	58.59	20.22	SRR23295635
SRR23295635.17769	1431	50.52	42.56	SRR23295635
SRR23295635.17770	1412	55.45	46.92	SRR23295635
SRR23295635.17771	1414	56.51	28.30	SRR23295635
SRR23295635.17772	1465	56.11	20.21	SRR23295635
SRR23295635.17773	1432	58.94	65.21	SRR23295635
SRR23295635.17774	1383	52.78	28.19	SRR23295635
SRR23295635.17775	1476	54.95	23.36	SRR23295635
SRR23295635.17776	1475	49.56	23.42	SRR23295635
SRR23295635.17777	1486	49.39	28.06	SRR23295635
SRR23295635.17778	1427	56.20	92.35	SRR23295635
SRR23295635.17779	1480	49.59	35.84	SRR23295635
SRR23295635.17780	1440	53.40	30.17	SRR23295635
SRR23295635.17781	1424	52.81	59.82	SRR23295635
SRR23295635.17782	1481	49.29	38.84	SRR23295635
SRR23295635.17783	1409	54.93	34.15	SRR23295635
SRR23295635.17784	1434	56.56	24.83	SRR23295635
SRR23295635.17785	1388	56.48	27.34	SRR23295635
SRR23295635.17786	1449	56.94	56.23	SRR23295635
SRR23295635.17787	1447	57.50	24.27	SRR23295635
SRR23295635.17788	1446	54.91	92.69	SRR23295635
SRR23295635.17789	1455	57.04	30.16	SRR23295635
SRR23295635.17790	1485	49.23	28.30	SRR23295635
SRR23295635.17791	1467	55.15	30.82	SRR23295635
SRR23295635.17792	1473	54.18	34.66	SRR23295635
SRR23295635.17793	1457	55.25	50.14	SRR23295635
SRR23295635.17794	1461	55.58	23.47	SRR23295635
SRR23295635.17795	1459	57.03	29.44	SRR23295635
SRR23295635.17796	1453	52.24	92.89	SRR23295635
SRR23295635.17797	1411	39.48	36.59	SRR23295635
SRR23295635.17798	1454	57.08	32.31	SRR23295635
SRR23295635.17799	1449	57.83	20.40	SRR23295635
SRR23295635.17800	1485	49.49	34.31	SRR23295635
SRR23295635.17801	1471	57.85	19.98	SRR23295635
SRR23295635.17802	1412	55.74	92.34	SRR23295635
SRR23295635.17803	1481	49.56	81.21	SRR23295635
SRR23295635.17804	1480	49.39	38.44	SRR23295635
SRR23295635.17805	1448	54.90	93.00	SRR23295635
SRR23295635.17806	1436	58.29	35.46	SRR23295635
SRR23295635.17807	1489	54.87	85.74	SRR23295635
SRR23295635.17808	1452	56.75	26.61	SRR23295635
SRR23295635.17809	1488	49.80	24.59	SRR23295635
SRR23295635.17810	1447	55.63	46.81	SRR23295635
SRR23295635.17811	1486	55.59	27.36	SRR23295635
SRR23295635.17812	1411	55.14	60.59	SRR23295635
SRR23295635.17813	1420	51.27	79.10	SRR23295635
SRR23295635.17814	1481	49.56	93.00	SRR23295635
SRR23295635.17815	2452	56.77	28.59	SRR23295635
SRR23295635.17816	1525	47.41	42.86	SRR23295635
SRR23295635.17817	1498	53.00	93.00	SRR23295635
SRR23295635.17818	1433	56.80	93.00	SRR23295635
SRR23295635.17819	1451	56.44	72.54	SRR23295635
SRR23295635.17820	1392	52.30	93.00	SRR23295635
SRR23295635.17821	1466	50.20	93.00	SRR23295635
SRR23295635.17822	1657	51.72	85.23	SRR23295635
SRR23295635.17823	1474	56.99	22.52	SRR23295635
SRR23295635.17824	1495	52.17	38.69	SRR23295635
SRR23295635.17825	1483	49.43	38.91	SRR23295635
SRR23295635.17826	1449	57.14	21.13	SRR23295635
SRR23295635.17827	1382	56.58	21.92	SRR23295635
SRR23295635.17828	1552	36.34	26.39	SRR23295635
SRR23295635.17829	1456	58.17	91.44	SRR23295635
SRR23295635.17830	1413	58.17	36.39	SRR23295635
SRR23295635.17831	1448	52.62	56.60	SRR23295635
SRR23295635.17832	1476	61.18	35.86	SRR23295635
SRR23295635.17833	1481	49.56	74.61	SRR23295635
SRR23295635.17834	1415	55.55	35.31	SRR23295635
SRR23295635.17835	1484	49.60	30.56	SRR23295635
SRR23295635.17836	1466	55.66	91.15	SRR23295635
SRR23295635.17837	1450	57.17	26.19	SRR23295635
SRR23295635.17838	1478	49.59	34.11	SRR23295635
SRR23295635.17839	1450	57.66	30.15	SRR23295635
SRR23295635.17840	1425	55.23	35.39	SRR23295635
SRR23295635.17841	1427	56.13	69.52	SRR23295635
SRR23295635.17842	1389	56.59	33.63	SRR23295635
SRR23295635.17843	1409	56.92	24.85	SRR23295635
SRR23295635.17844	1422	55.91	20.51	SRR23295635
SRR23295635.17845	1426	45.09	75.83	SRR23295635
SRR23295635.17846	1400	56.43	22.64	SRR23295635
SRR23295635.17847	1465	55.09	25.85	SRR23295635
SRR23295635.17848	1529	51.28	29.12	SRR23295635
SRR23295635.17849	1467	55.76	27.65	SRR23295635
SRR23295635.17850	1481	49.56	66.27	SRR23295635
SRR23295635.17852	1455	50.45	21.24	SRR23295635
SRR23295635.17853	1479	49.49	31.98	SRR23295635
SRR23295635.17854	1522	50.66	30.48	SRR23295635
SRR23295635.17855	1386	56.85	26.27	SRR23295635
SRR23295635.17856	1392	51.65	86.24	SRR23295635
SRR23295635.17857	1428	43.98	54.52	SRR23295635
SRR23295635.17858	1425	56.35	21.32	SRR23295635
SRR23295635.17859	1461	59.00	26.86	SRR23295635
SRR23295635.17860	1424	54.00	33.89	SRR23295635
SRR23295635.17861	1418	51.27	31.61	SRR23295635
SRR23295635.17862	1472	50.14	27.15	SRR23295635
SRR23295635.17863	1460	53.84	27.52	SRR23295635
SRR23295635.17864	1464	50.48	23.34	SRR23295635
SRR23295635.17865	1467	57.12	23.03	SRR23295635
SRR23295635.17866	1476	51.02	36.69	SRR23295635
SRR23295635.17867	1406	55.69	25.90	SRR23295635
SRR23295635.17868	1445	57.23	42.44	SRR23295635
SRR23295635.17869	1440	57.36	22.46	SRR23295635
SRR23295635.17870	1445	59.03	27.81	SRR23295635
SRR23295635.17871	1492	55.63	21.54	SRR23295635
SRR23295635.17872	1394	53.30	23.56	SRR23295635
SRR23295635.17873	1498	56.28	23.74	SRR23295635
SRR23295635.17874	1476	57.25	57.19	SRR23295635
SRR23295635.17875	1492	51.61	40.01	SRR23295635
SRR23295635.17876	1453	54.30	72.16	SRR23295635
SRR23295635.17877	1515	53.27	23.23	SRR23295635
SRR23295635.17878	1437	51.70	60.24	SRR23295635
SRR23295635.17879	1435	58.82	57.52	SRR23295635
SRR23295635.17880	1458	50.27	76.67	SRR23295635
SRR23295635.17881	1452	56.75	26.68	SRR23295635
SRR23295635.17882	1481	49.56	80.42	SRR23295635
SRR23295635.17883	1487	52.93	86.09	SRR23295635
SRR23295635.17884	1459	56.96	29.13	SRR23295635
SRR23295635.17885	1415	57.53	27.87	SRR23295635
SRR23295635.17887	1455	52.85	22.38	SRR23295635
SRR23295635.17888	1399	56.18	29.21	SRR23295635
SRR23295635.17889	1481	49.43	36.05	SRR23295635
SRR23295635.17890	1509	53.55	29.02	SRR23295635
SRR23295635.17891	1485	49.23	33.45	SRR23295635
SRR23295635.17892	1482	49.60	23.66	SRR23295635
SRR23295635.17893	1425	52.98	53.87	SRR23295635
SRR23295635.17894	1374	50.58	93.00	SRR23295635
SRR23295635.17895	1468	57.77	85.70	SRR23295635
SRR23295635.17896	1459	58.12	30.83	SRR23295635
SRR23295635.17897	1446	56.50	27.92	SRR23295635
SRR23295635.17898	1424	56.11	24.42	SRR23295635
SRR23295635.17899	1442	59.29	92.93	SRR23295635
SRR23295635.17900	1482	56.75	46.50	SRR23295635
SRR23295635.17901	1481	49.43	93.00	SRR23295635
SRR23295635.17902	1485	49.36	30.76	SRR23295635
SRR23295635.17903	1410	55.96	54.28	SRR23295635
SRR23295635.17904	1439	57.82	22.40	SRR23295635
SRR23295635.17905	1408	53.41	29.72	SRR23295635
SRR23295635.17906	1419	56.87	27.49	SRR23295635
SRR23295635.17907	1415	54.56	34.50	SRR23295635
SRR23295635.17908	1456	58.17	72.50	SRR23295635
SRR23295635.17909	1482	55.94	22.05	SRR23295635
SRR23295635.17910	1417	54.20	30.68	SRR23295635
SRR23295635.17911	1446	59.27	93.00	SRR23295635
SRR23295635.17912	1481	49.63	85.49	SRR23295635
SRR23295635.17913	1529	56.70	34.82	SRR23295635
SRR23295635.17914	1428	55.18	26.32	SRR23295635
SRR23295635.17915	1420	50.85	49.09	SRR23295635
SRR23295635.17916	1415	53.64	93.00	SRR23295635
SRR23295635.17917	1432	53.28	30.60	SRR23295635
SRR23295635.17918	1420	56.20	92.71	SRR23295635
SRR23295635.17919	1476	49.32	28.50	SRR23295635
SRR23295635.17920	1476	59.42	33.03	SRR23295635
SRR23295635.17921	1461	56.06	23.60	SRR23295635
SRR23295635.17922	1445	60.48	92.98	SRR23295635
SRR23295635.17923	1408	57.46	21.09	SRR23295635
SRR23295635.17924	1456	56.18	26.77	SRR23295635
SRR23295635.17925	1424	53.72	36.53	SRR23295635
SRR23295635.17926	1414	57.43	30.77	SRR23295635
SRR23295635.17927	1449	55.69	27.22	SRR23295635
SRR23295635.17928	1474	55.70	29.43	SRR23295635
SRR23295635.17929	1480	49.59	35.35	SRR23295635
SRR23295635.17930	1420	58.73	62.93	SRR23295635
SRR23295635.17931	1411	55.78	27.31	SRR23295635
SRR23295635.17932	1415	50.53	23.89	SRR23295635
SRR23295635.17933	1447	57.57	33.50	SRR23295635
SRR23295635.17934	1411	56.84	26.12	SRR23295635
SRR23295635.17935	1463	50.03	26.10	SRR23295635
SRR23295635.17936	1447	55.63	80.28	SRR23295635
SRR23295635.17937	1433	60.36	35.89	SRR23295635
SRR23295635.17938	1442	51.32	36.65	SRR23295635
SRR23295635.17939	1455	57.66	23.32	SRR23295635
SRR23295635.17941	1407	59.42	93.00	SRR23295635
SRR23295635.17942	1449	57.69	33.92	SRR23295635
SRR23295635.17943	1482	49.53	34.05	SRR23295635
SRR23295635.17944	1454	57.22	27.81	SRR23295635
SRR23295635.17945	1446	55.67	29.65	SRR23295635
SRR23295635.17946	1423	55.94	28.52	SRR23295635
SRR23295635.17947	1387	56.16	75.33	SRR23295635
SRR23295635.17948	1452	55.37	25.35	SRR23295635
SRR23295635.17949	1486	52.29	30.91	SRR23295635
SRR23295635.17950	1481	49.56	36.69	SRR23295635
SRR23295635.17951	1447	55.49	56.96	SRR23295635
SRR23295635.17952	1445	56.26	93.00	SRR23295635
SRR23295635.17953	1448	55.73	39.81	SRR23295635
SRR23295635.17954	1482	49.53	43.49	SRR23295635
SRR23295635.17955	1462	55.95	28.42	SRR23295635
SRR23295635.17956	1425	55.72	93.00	SRR23295635
SRR23295635.17957	1489	50.37	20.43	SRR23295635
SRR23295635.17958	1422	56.54	48.52	SRR23295635
SRR23295635.17959	1452	51.79	23.91	SRR23295635
SRR23295635.17960	1483	49.36	33.23	SRR23295635
SRR23295635.17961	1443	58.21	92.97	SRR23295635
SRR23295635.17962	1413	54.35	40.98	SRR23295635
SRR23295635.17963	1475	59.19	23.63	SRR23295635
SRR23295635.17964	1449	56.59	25.58	SRR23295635
SRR23295635.17965	1484	55.32	34.09	SRR23295635
SRR23295635.17966	1458	56.86	89.20	SRR23295635
SRR23295635.17967	1438	54.66	65.57	SRR23295635
SRR23295635.17968	1450	57.38	92.99	SRR23295635
SRR23295635.17969	1485	51.18	36.39	SRR23295635
SRR23295635.17970	1408	54.55	23.58	SRR23295635
SRR23295635.17971	1438	54.87	23.41	SRR23295635
SRR23295635.17972	1767	42.22	30.21	SRR23295635
SRR23295635.17973	1420	50.85	30.60	SRR23295635
SRR23295635.17974	1401	57.53	38.19	SRR23295635
SRR23295635.17975	1435	56.93	22.08	SRR23295635
SRR23295635.17976	1480	49.53	26.98	SRR23295635
SRR23295635.17977	1462	57.39	28.39	SRR23295635
SRR23295635.17978	1420	56.48	93.00	SRR23295635
SRR23295635.17979	1421	56.09	26.74	SRR23295635
SRR23295635.17980	1481	49.56	93.00	SRR23295635
SRR23295635.17981	1482	56.95	93.00	SRR23295635
SRR23295635.17982	1375	51.85	60.36	SRR23295635
SRR23295635.17983	1496	53.21	76.91	SRR23295635
SRR23295635.17984	1464	57.45	31.12	SRR23295635
SRR23295635.17985	1485	56.16	26.86	SRR23295635
SRR23295635.17986	1481	56.92	93.00	SRR23295635
SRR23295635.17987	1395	45.88	44.63	SRR23295635
SRR23295635.17988	1480	49.53	33.00	SRR23295635
SRR23295635.17989	1456	53.85	86.97	SRR23295635
SRR23295635.17990	1486	49.53	23.04	SRR23295635
SRR23295635.17991	1418	55.78	28.31	SRR23295635
SRR23295635.17992	1465	55.15	73.77	SRR23295635
SRR23295635.17993	1386	56.49	28.85	SRR23295635
SRR23295635.17994	1481	56.25	27.11	SRR23295635
SRR23295635.17995	1458	58.09	92.15	SRR23295635
SRR23295635.17996	1449	62.59	28.19	SRR23295635
SRR23295635.17997	1482	49.60	25.46	SRR23295635
SRR23295635.17998	1754	50.80	33.41	SRR23295635
SRR23295635.17999	1412	51.27	92.03	SRR23295635
SRR23295635.18000	1488	51.34	39.73	SRR23295635
SRR23295635.18001	1451	55.62	39.48	SRR23295635
SRR23295635.18002	1480	49.53	34.94	SRR23295635
SRR23295635.18003	1440	56.11	23.54	SRR23295635
SRR23295635.18004	1485	55.42	67.36	SRR23295635
SRR23295635.18005	1481	49.56	89.38	SRR23295635
SRR23295635.18006	1412	49.93	93.00	SRR23295635
SRR23295635.18007	1432	51.89	26.36	SRR23295635
SRR23295635.18008	1448	59.32	93.00	SRR23295635
SRR23295635.18009	1579	49.72	46.53	SRR23295635
SRR23295635.18010	1453	52.03	35.65	SRR23295635
SRR23295635.18011	1450	55.45	34.25	SRR23295635
SRR23295635.18012	1450	57.31	37.61	SRR23295635
SRR23295635.18013	1447	55.36	77.69	SRR23295635
SRR23295635.18014	1482	49.19	29.18	SRR23295635
SRR23295635.18015	1470	54.35	25.98	SRR23295635
SRR23295635.18016	1384	55.35	93.00	SRR23295635
SRR23295635.18017	1421	56.44	31.64	SRR23295635
SRR23295635.18018	1474	54.27	30.50	SRR23295635
SRR23295635.18019	1384	56.43	30.45	SRR23295635
SRR23295635.18020	1420	56.34	37.52	SRR23295635
SRR23295635.18021	1458	57.41	93.00	SRR23295635
SRR23295635.18022	1446	51.38	24.68	SRR23295635
SRR23295635.18023	1488	54.50	84.79	SRR23295635
SRR23295635.18024	1424	53.86	84.79	SRR23295635
SRR23295635.18025	1453	57.05	25.00	SRR23295635
SRR23295635.18026	1481	49.56	32.50	SRR23295635
SRR23295635.18027	1395	56.06	63.93	SRR23295635
SRR23295635.18028	1413	52.87	87.73	SRR23295635
SRR23295635.18029	1399	54.11	23.92	SRR23295635
SRR23295635.18030	1482	49.73	34.36	SRR23295635
SRR23295635.18031	1481	49.49	28.82	SRR23295635
SRR23295635.18032	1431	56.32	24.71	SRR23295635
SRR23295635.18033	1454	57.98	30.67	SRR23295635
SRR23295635.18034	1458	58.23	36.09	SRR23295635
SRR23295635.18035	1460	59.32	26.74	SRR23295635
SRR23295635.18036	1386	56.13	27.24	SRR23295635
SRR23295635.18037	1445	55.64	93.00	SRR23295635
SRR23295635.18038	1419	54.55	24.42	SRR23295635
SRR23295635.18039	1428	56.37	75.40	SRR23295635
SRR23295635.18040	1478	53.04	27.21	SRR23295635
SRR23295635.18041	1411	54.22	23.46	SRR23295635
SRR23295635.18042	1483	49.49	34.98	SRR23295635
SRR23295635.18043	1439	55.18	25.81	SRR23295635
SRR23295635.18044	1405	55.80	93.00	SRR23295635
SRR23295635.18045	1434	50.84	20.86	SRR23295635
SRR23295635.18046	1478	49.26	29.19	SRR23295635
SRR23295635.18047	1465	56.45	25.35	SRR23295635
SRR23295635.18048	1462	53.76	27.40	SRR23295635
SRR23295635.18049	1485	49.49	31.44	SRR23295635
SRR23295635.18050	1458	56.86	29.01	SRR23295635
SRR23295635.18051	1438	58.55	84.86	SRR23295635
SRR23295635.18052	1432	54.26	92.30	SRR23295635
SRR23295635.18053	1447	55.63	38.69	SRR23295635
SRR23295635.18054	1504	51.00	29.15	SRR23295635
SRR23295635.18055	1481	49.49	58.88	SRR23295635
SRR23295635.18056	1453	57.40	35.62	SRR23295635
SRR23295635.18057	1446	54.22	38.05	SRR23295635
SRR23295635.18058	1480	49.46	28.17	SRR23295635
SRR23295635.18059	1445	55.99	24.48	SRR23295635
SRR23295635.18060	1481	54.29	20.99	SRR23295635
SRR23295635.18061	1476	49.53	32.38	SRR23295635
SRR23295635.18062	1476	56.71	23.33	SRR23295635
SRR23295635.18063	1457	55.11	42.47	SRR23295635
SRR23295635.18064	1427	50.60	28.56	SRR23295635
SRR23295635.18065	1481	49.49	34.89	SRR23295635
SRR23295635.18066	1394	51.36	26.75	SRR23295635
SRR23295635.18067	1488	57.80	44.42	SRR23295635
SRR23295635.18068	1481	49.43	92.97	SRR23295635
SRR23295635.18069	1409	39.25	55.56	SRR23295635
SRR23295635.18070	1447	55.63	21.90	SRR23295635
SRR23295635.18071	1482	49.60	30.56	SRR23295635
SRR23295635.18072	1458	58.23	45.49	SRR23295635
SRR23295635.18073	1461	56.26	30.83	SRR23295635
SRR23295635.18074	1481	49.43	36.46	SRR23295635
SRR23295635.18075	1434	58.16	30.34	SRR23295635
SRR23295635.18076	1486	58.14	34.91	SRR23295635
SRR23295635.18077	1436	56.75	22.96	SRR23295635
SRR23295635.18078	1447	62.82	59.27	SRR23295635
SRR23295635.18079	1480	49.32	27.92	SRR23295635
SRR23295635.18080	1446	55.74	50.07	SRR23295635
SRR23295635.18081	1447	56.32	92.96	SRR23295635
SRR23295635.18082	1493	49.36	20.57	SRR23295635
SRR23295635.18083	1396	52.94	93.00	SRR23295635
SRR23295635.18084	1414	58.27	33.57	SRR23295635
SRR23295635.18085	1441	55.45	87.05	SRR23295635
SRR23295635.18086	1402	53.00	22.12	SRR23295635
SRR23295635.18087	1460	53.22	20.18	SRR23295635
SRR23295635.18088	1485	54.28	20.46	SRR23295635
SRR23295635.18089	1437	56.58	38.02	SRR23295635
SRR23295635.18090	1405	55.66	37.48	SRR23295635
SRR23295635.18091	1445	55.85	20.10	SRR23295635
SRR23295635.18092	1445	57.92	41.81	SRR23295635
SRR23295635.18093	1424	56.04	65.62	SRR23295635
SRR23295635.18094	1481	49.36	93.00	SRR23295635
SRR23295635.18095	1477	49.42	22.55	SRR23295635
SRR23295635.18096	1484	55.12	92.65	SRR23295635
SRR23295635.18097	1480	53.65	24.75	SRR23295635
SRR23295635.18098	1488	49.26	24.02	SRR23295635
SRR23295635.18099	1384	56.50	31.55	SRR23295635
SRR23295635.18100	1481	49.56	55.89	SRR23295635
SRR23295635.18101	1446	56.85	69.29	SRR23295635
SRR23295635.18102	1471	49.83	27.44	SRR23295635
SRR23295635.18103	1474	54.27	93.00	SRR23295635
SRR23295635.18104	1409	39.25	93.00	SRR23295635
SRR23295635.18105	1484	55.32	29.89	SRR23295635
SRR23295635.18106	1465	56.38	67.45	SRR23295635
SRR23295635.18107	1481	49.56	37.67	SRR23295635
SRR23295635.18108	1470	57.01	25.09	SRR23295635
SRR23295635.18109	1440	53.82	24.96	SRR23295635
SRR23295635.18110	1481	49.43	92.73	SRR23295635
SRR23295635.18111	1445	50.10	53.80	SRR23295635
SRR23295635.18112	1426	52.73	21.79	SRR23295635
SRR23295635.18113	1400	54.07	37.31	SRR23295635
SRR23295635.18114	1445	51.83	92.93	SRR23295635
SRR23295635.18115	1454	57.02	48.62	SRR23295635
SRR23295635.18116	1420	56.41	65.69	SRR23295635
SRR23295635.18117	1407	56.08	29.22	SRR23295635
SRR23295635.18118	1436	57.59	25.70	SRR23295635
SRR23295635.18119	1491	57.61	70.42	SRR23295635
SRR23295635.18120	1484	49.53	33.51	SRR23295635
SRR23295635.18121	1485	49.43	27.67	SRR23295635
SRR23295635.18122	1413	49.75	63.50	SRR23295635
SRR23295635.18123	1409	54.44	27.39	SRR23295635
SRR23295635.18124	1462	53.90	29.65	SRR23295635
SRR23295635.18125	1479	49.36	87.30	SRR23295635
SRR23295635.18126	1480	58.11	22.51	SRR23295635
SRR23295635.18127	1482	49.53	24.81	SRR23295635
SRR23295635.18128	1481	49.56	69.87	SRR23295635
SRR23295635.18129	1505	54.22	34.21	SRR23295635
SRR23295635.18130	1460	53.77	21.30	SRR23295635
SRR23295635.18131	1406	55.90	34.40	SRR23295635
SRR23295635.18132	1462	56.84	93.00	SRR23295635
SRR23295635.18133	1424	52.81	92.99	SRR23295635
SRR23295635.18134	1446	55.05	21.60	SRR23295635
SRR23295635.18135	1446	55.46	29.42	SRR23295635
SRR23295635.18136	1442	56.31	32.77	SRR23295635
SRR23295635.18137	1481	49.56	36.70	SRR23295635
SRR23295635.18138	1430	57.13	66.78	SRR23295635
SRR23295635.18139	1482	49.60	51.54	SRR23295635
SRR23295635.18140	1483	49.43	45.80	SRR23295635
SRR23295635.18141	1395	53.41	93.00	SRR23295635
SRR23295635.18142	1445	56.89	93.00	SRR23295635
SRR23295635.18143	1420	56.13	93.00	SRR23295635
SRR23295635.18144	1442	54.58	34.05	SRR23295635
SRR23295635.18145	1420	51.27	93.00	SRR23295635
SRR23295635.18146	1406	56.33	92.35	SRR23295635
SRR23295635.18147	1420	56.06	50.80	SRR23295635
SRR23295635.18148	1446	58.58	93.00	SRR23295635
SRR23295635.18149	1459	49.69	30.48	SRR23295635
SRR23295635.18150	1412	55.67	55.46	SRR23295635
SRR23295635.18151	1480	49.53	35.28	SRR23295635
SRR23295635.18152	1403	52.53	93.00	SRR23295635
SRR23295635.18153	1482	49.53	36.71	SRR23295635
SRR23295635.18154	1403	55.81	41.26	SRR23295635
SRR23295635.18155	1674	46.59	39.24	SRR23295635
SRR23295635.18156	1445	56.61	93.00	SRR23295635
SRR23295635.18157	1467	56.10	93.00	SRR23295635
SRR23295635.18158	1460	57.26	27.92	SRR23295635
SRR23295635.18160	1446	54.29	86.48	SRR23295635
SRR23295635.18161	1472	54.82	41.45	SRR23295635
SRR23295635.18162	1476	49.59	28.92	SRR23295635
SRR23295635.18163	1436	56.62	27.21	SRR23295635
SRR23295635.18164	1427	56.06	22.79	SRR23295635
SRR23295635.18165	1472	50.75	24.89	SRR23295635
SRR23295635.18166	1446	57.47	27.24	SRR23295635
SRR23295635.18167	1471	57.31	68.66	SRR23295635
SRR23295635.18168	1424	52.81	93.00	SRR23295635
SRR23295635.18169	1405	56.37	91.64	SRR23295635
SRR23295635.18170	1410	39.36	35.74	SRR23295635
SRR23295635.18171	1446	55.74	56.26	SRR23295635
SRR23295635.18172	1445	52.80	63.98	SRR23295635
SRR23295635.18173	1452	57.02	33.71	SRR23295635
SRR23295635.18174	1443	55.79	28.19	SRR23295635
SRR23295635.18175	1480	49.32	23.87	SRR23295635
SRR23295635.18176	1446	54.98	24.30	SRR23295635
SRR23295635.18177	1420	54.30	26.66	SRR23295635
SRR23295635.18178	1476	49.46	25.69	SRR23295635
SRR23295635.18179	1455	53.06	40.05	SRR23295635
SRR23295635.18180	1495	54.11	78.17	SRR23295635
SRR23295635.18181	1455	58.14	27.93	SRR23295635
SRR23295635.18182	1424	56.39	65.69	SRR23295635
SRR23295635.18183	1460	56.92	24.61	SRR23295635
SRR23295635.18184	1475	54.37	34.69	SRR23295635
SRR23295635.18185	1446	55.46	30.22	SRR23295635
SRR23295635.18186	1481	49.63	93.00	SRR23295635
SRR23295635.18187	1481	49.56	92.97	SRR23295635
SRR23295635.18188	1452	57.09	60.56	SRR23295635
SRR23295635.18189	1447	55.84	39.58	SRR23295635
SRR23295635.18190	1452	57.16	93.00	SRR23295635
SRR23295635.18191	1451	55.00	53.61	SRR23295635
SRR23295635.18192	1407	56.22	31.76	SRR23295635
SRR23295635.18193	1424	52.04	21.19	SRR23295635
SRR23295635.18194	1486	49.53	24.70	SRR23295635
SRR23295635.18195	1448	51.38	37.96	SRR23295635
SRR23295635.18196	1395	53.41	29.83	SRR23295635
SRR23295635.18197	1450	57.03	35.06	SRR23295635
SRR23295635.18198	1443	54.54	81.28	SRR23295635
SRR23295635.18199	1482	49.53	35.65	SRR23295635
SRR23295635.18200	1431	53.95	37.33	SRR23295635
SRR23295635.18201	1404	59.33	22.33	SRR23295635
SRR23295635.18202	1478	49.86	31.41	SRR23295635
SRR23295635.18203	1455	56.56	24.60	SRR23295635
SRR23295635.18204	1450	51.52	24.55	SRR23295635
SRR23295635.18205	1424	53.79	88.58	SRR23295635
SRR23295635.18206	1479	49.49	25.90	SRR23295635
